Id,LotFrontage,LotArea,LandContour,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,PavedDrive,houseAge_fg,totBaths_fg,totFlrSF_fg,totLot_fg,garageAge_fg,SalePrice
1218,72.0,8640,Lvl,Somerst,Norm,Norm,1Story,8,5,2009,Gd,GLQ,936.0,0.0,364.0,1300.0,Y,0,1314,Gd,6,Attchd,RFn,2.0,Y,0,3.0,1314,8712.0,0.0,229456
1219,52.0,6240,Lvl,BrkSide,Norm,Norm,1.5Fin,4,5,1950,TA,Unf,0.0,0.0,0.0,0.0,N,0,912,TA,3,Attchd,Unf,0.0,N,59,1.0,912,6292.0,27.0,80500
1220,21.0,1680,Lvl,BrDale,Norm,Norm,2Story,6,5,1971,TA,Unf,0.0,0.0,672.0,672.0,Y,0,1218,TA,7,Attchd,Unf,0.0,N,35,1.5,1218,1701.0,27.0,91500
1221,66.0,7800,Lvl,NAmes,Norm,Norm,1Story,5,5,1964,TA,Rec,312.0,600.0,0.0,912.0,Y,0,912,TA,5,Attchd,Unf,1.0,Y,42,1.0,912,7866.0,42.0,115000
1222,55.0,8250,Lvl,Sawyer,Feedr,Norm,1Story,5,5,1968,TA,BLQ,250.0,492.0,210.0,952.0,Y,0,1211,TA,5,Attchd,Unf,1.0,Y,40,1.0,1211,8305.0,40.0,134000
1223,78.0,10496,Lvl,NAmes,Artery,Norm,1.5Fin,6,6,1950,TA,Rec,196.0,0.0,844.0,1040.0,Y,0,1846,TA,7,Attchd,Unf,1.0,Y,58,2.0,1846,10574.0,58.0,143000
1224,89.0,10680,Lvl,NAmes,Norm,Norm,1Story,5,3,1951,TA,LwQ,756.0,0.0,1380.0,2136.0,N,0,2136,TA,7,Detchd,Unf,2.0,Y,55,2.0,2136,10769.0,55.0,137900
1225,60.0,15384,Lvl,Gilbert,RRAn,Norm,2Story,7,5,2005,Gd,GLQ,724.0,0.0,64.0,788.0,Y,0,1490,Gd,8,Attchd,Fin,2.0,Y,4,3.5,1490,15444.0,4.0,184000
1226,65.0,10482,Lvl,NAmes,Norm,Norm,SLvl,6,8,1958,TA,GLQ,507.0,0.0,81.0,588.0,Y,0,1138,TA,6,Attchd,RFn,1.0,Y,49,1.5,1138,10547.0,49.0,145000
1227,86.0,14598,Lvl,Somerst,Feedr,Norm,2Story,6,5,2007,Gd,Unf,0.0,0.0,894.0,894.0,Y,0,1933,Gd,9,BuiltIn,Fin,3.0,Y,1,2.5,1933,14684.0,1.0,214000
1228,72.0,8872,Lvl,NAmes,Norm,Norm,1Story,5,8,2008,TA,ALQ,595.0,0.0,317.0,912.0,Y,0,912,Gd,5,Detchd,Unf,2.0,Y,43,2.0,912,8944.0,16.0,147000
1229,65.0,8769,Lvl,NridgHt,Norm,Norm,1Story,9,5,2008,Ex,GLQ,1540.0,0.0,162.0,1702.0,Y,0,1702,Ex,7,Attchd,Fin,3.0,Y,0,2.5,1702,8834.0,0.0,367294
1230,70.0,7910,Lvl,NAmes,Norm,Norm,SLvl,5,5,1960,TA,ALQ,666.0,0.0,409.0,1075.0,Y,0,1507,TA,7,Basment,Unf,1.0,Y,48,2.0,1507,7980.0,48.0,127000
1231,68.0,18890,Lvl,Sawyer,Feedr,RRAe,1.5Fin,5,5,1977,Gd,GLQ,498.0,211.0,652.0,1361.0,Y,0,2620,TA,12,BuiltIn,RFn,2.0,N,30,3.0,2620,18958.0,30.0,190000
1232,70.0,7728,Lvl,NAmes,Norm,Norm,SLvl,5,6,1962,TA,ALQ,803.0,0.0,303.0,1106.0,Y,0,1190,TA,6,Attchd,Unf,2.0,Y,44,2.0,1190,7798.0,44.0,132500
1233,70.0,9842,Lvl,NAmes,Norm,Norm,1Story,4,5,1962,TA,Unf,0.0,0.0,0.0,0.0,Y,0,1224,TA,6,CarPort,Unf,2.0,Y,45,2.0,1224,9912.0,45.0,101800
1234,68.0,12160,Lvl,NAmes,Norm,Norm,1Story,5,5,1959,TA,Rec,1000.0,0.0,188.0,1188.0,Y,0,1188,TA,6,Attchd,RFn,2.0,Y,51,2.0,1188,12228.0,51.0,142000
1235,55.0,8525,Bnk,SWISU,Norm,Norm,2Story,5,6,1950,TA,Unf,0.0,0.0,940.0,940.0,N,0,1964,TA,7,Attchd,Unf,0.0,N,97,1.5,1964,8580.0,29.0,130000
1236,96.0,13132,Lvl,Crawfor,Norm,Norm,2Story,5,5,1950,Gd,Unf,0.0,0.0,747.0,747.0,Y,0,1784,TA,9,Detchd,Unf,1.0,N,92,1.5,1784,13228.0,92.0,138887
1237,36.0,2628,Lvl,NridgHt,Norm,Norm,2Story,7,5,2003,Gd,Unf,0.0,0.0,764.0,764.0,Y,0,1626,Gd,6,BuiltIn,RFn,2.0,Y,7,2.5,1626,2664.0,7.0,175500
1238,41.0,12393,Lvl,CollgCr,Norm,Norm,2Story,7,5,2005,Gd,Unf,0.0,0.0,847.0,847.0,Y,0,1948,Gd,8,BuiltIn,Fin,2.0,Y,2,2.5,1948,12434.0,2.0,195000
1239,63.0,13072,Lvl,SawyerW,RRAe,Norm,1Story,6,5,2005,Gd,Unf,0.0,0.0,1141.0,1141.0,Y,0,1141,TA,6,Detchd,Unf,2.0,Y,1,1.5,1141,13135.0,1.0,142500
1240,64.0,9037,HLS,Timber,Norm,Norm,1Story,8,5,2006,Gd,GLQ,428.0,0.0,1048.0,1476.0,Y,0,1484,Ex,6,Attchd,RFn,2.0,Y,1,2.0,1484,9101.0,1.0,265900
1241,65.0,8158,Lvl,CollgCr,Norm,Norm,2Story,7,5,2003,Gd,GLQ,550.0,0.0,334.0,884.0,Y,0,1768,Gd,8,Attchd,RFn,2.0,Y,5,3.5,1768,8223.0,5.0,224900
1242,83.0,9849,Lvl,Somerst,Norm,Norm,1Story,7,6,2007,Gd,Unf,0.0,0.0,1689.0,1689.0,Y,0,1689,Gd,7,Attchd,RFn,3.0,Y,0,2.0,1689,9932.0,0.0,248328
1243,85.0,10625,Lvl,NWAmes,Norm,Norm,SFoyer,7,6,1974,Gd,GLQ,885.0,168.0,0.0,1053.0,Y,0,1173,Gd,6,Attchd,RFn,2.0,Y,36,3.0,1173,10710.0,36.0,170000
1244,107.0,13891,Lvl,NridgHt,Norm,Norm,1Story,10,5,2006,Ex,GLQ,1386.0,0.0,690.0,2076.0,Y,0,2076,Ex,7,Attchd,Fin,3.0,Y,0,3.5,2076,13998.0,0.0,465000
1245,68.0,11435,HLS,Crawfor,Norm,Norm,2Story,8,7,1950,Gd,Unf,0.0,0.0,792.0,792.0,Y,0,1517,Gd,7,Detchd,Unf,2.0,Y,77,1.0,1517,11503.0,75.0,230000
1246,78.0,12090,Lvl,NWAmes,Norm,Norm,SLvl,6,7,2003,Gd,Unf,0.0,0.0,585.0,585.0,Y,0,1868,TA,7,BuiltIn,Fin,2.0,Y,23,3.5,1868,12168.0,23.0,178000
1247,65.0,8125,Lvl,Somerst,Norm,Norm,2Story,7,5,2006,Gd,Unf,0.0,0.0,756.0,756.0,Y,0,1553,Gd,6,Attchd,RFn,2.0,Y,1,2.5,1553,8190.0,1.0,186500
1248,68.0,12328,Lvl,Mitchel,Norm,Norm,SLvl,6,5,1976,TA,GLQ,539.0,0.0,473.0,1012.0,Y,0,1034,TA,6,Attchd,Unf,3.0,Y,34,2.0,1034,12396.0,34.0,169900
1249,60.0,9600,Lvl,OldTown,Norm,Norm,2.5Unf,6,5,1950,Gd,Rec,319.0,0.0,416.0,735.0,N,0,2058,TA,8,Detchd,Unf,2.0,P,91,1.5,2058,9660.0,58.0,129500
1250,60.0,7200,Lvl,NAmes,Norm,Norm,1Story,5,7,1950,TA,BLQ,534.0,96.0,246.0,876.0,Y,0,988,TA,6,Attchd,Unf,1.0,Y,57,1.0,988,7260.0,57.0,119000
1251,93.0,11160,Lvl,NAmes,Norm,Norm,1Story,7,5,1968,TA,ALQ,1065.0,0.0,1045.0,2110.0,Y,0,2110,Ex,8,Attchd,Fin,2.0,Y,42,3.5,2110,11253.0,42.0,244000
1252,68.0,3136,Lvl,NridgHt,Norm,Norm,1Story,7,5,2003,Gd,Unf,0.0,0.0,1405.0,1405.0,Y,0,1405,Gd,6,Attchd,RFn,2.0,Y,3,2.0,1405,3204.0,3.0,171750
1253,62.0,9858,Lvl,Mitchel,Norm,Norm,1Story,5,6,1968,TA,BLQ,510.0,0.0,354.0,864.0,Y,0,874,TA,5,Attchd,RFn,1.0,Y,41,2.0,874,9920.0,41.0,130000
1254,68.0,17542,Lvl,Veenker,Norm,Norm,2Story,7,7,2003,TA,LwQ,125.0,1031.0,36.0,1192.0,Y,0,2167,Gd,9,Attchd,RFn,2.0,Y,33,3.5,2167,17610.0,33.0,294000
1255,60.0,6931,Lvl,Edwards,Norm,Norm,2Story,7,5,2004,Gd,Unf,0.0,0.0,746.0,746.0,Y,0,1656,Gd,7,BuiltIn,Fin,2.0,Y,5,2.5,1656,6991.0,5.0,165400
1256,52.0,6240,Lvl,BrkSide,Norm,Norm,1.5Fin,6,6,1950,TA,LwQ,425.0,0.0,459.0,884.0,Y,0,1367,TA,6,Detchd,Unf,1.0,Y,76,1.0,1367,6292.0,29.0,127500
1257,91.0,14303,Lvl,NoRidge,Norm,Norm,1Story,8,5,1994,Gd,GLQ,1314.0,0.0,672.0,1986.0,Y,0,1987,Gd,7,Attchd,Fin,2.0,Y,14,3.0,1987,14394.0,14.0,301500
1258,56.0,4060,Lvl,Edwards,Feedr,Norm,1Story,5,8,1950,Fa,Unf,0.0,0.0,864.0,864.0,Y,0,864,TA,4,Attchd,Unf,0.0,Y,87,1.0,864,4116.0,30.0,99900
1259,59.0,9587,Lvl,Gilbert,Norm,Norm,SLvl,7,5,2005,Gd,GLQ,655.0,0.0,201.0,856.0,Y,0,1166,Gd,5,Attchd,Fin,2.0,Y,3,3.0,1166,9646.0,3.0,190000
1260,65.0,9750,Lvl,NAmes,Norm,Norm,1Story,6,8,1969,Gd,ALQ,602.0,438.0,14.0,1054.0,Y,0,1054,TA,6,Attchd,Unf,2.0,Y,39,2.5,1054,9815.0,39.0,151000
1261,68.0,24682,Lvl,Gilbert,RRAn,Norm,2Story,6,5,1999,Gd,Unf,0.0,0.0,841.0,841.0,Y,0,1675,TA,7,BuiltIn,Fin,2.0,Y,10,2.5,1675,24750.0,10.0,181000
1262,80.0,9600,Lvl,NAmes,Norm,Norm,1Story,5,6,1956,TA,Rec,504.0,0.0,546.0,1050.0,Y,0,1050,TA,5,Attchd,Unf,1.0,Y,53,1.0,1050,9680.0,53.0,128900
1263,68.0,11250,Lvl,ClearCr,Norm,Norm,1.5Fin,4,5,1989,TA,Unf,0.0,0.0,1104.0,1104.0,Y,0,1788,TA,8,Attchd,Unf,1.0,Y,52,2.0,1788,11318.0,52.0,161500
1264,60.0,13515,Lvl,BrkSide,Norm,Norm,2Story,6,6,1950,TA,Unf,0.0,0.0,764.0,764.0,Y,0,1824,TA,8,Detchd,Unf,2.0,N,88,1.0,1824,13575.0,67.0,180500
1265,34.0,4060,Lvl,NAmes,Norm,Norm,1Story,6,5,1999,Gd,GLQ,266.0,0.0,1139.0,1405.0,Y,0,1337,Gd,5,Attchd,Fin,2.0,Y,10,3.0,1337,4094.0,10.0,181000
1266,35.0,3735,Lvl,Somerst,Norm,Norm,2Story,7,5,1999,Gd,GLQ,450.0,0.0,241.0,691.0,Y,0,1452,Gd,6,Detchd,Unf,2.0,Y,7,3.5,1452,3770.0,7.0,183900
1267,60.0,10120,Bnk,OldTown,Feedr,Norm,2.5Unf,7,4,1950,TA,Unf,0.0,0.0,925.0,925.0,N,0,1889,TA,9,Detchd,Unf,1.0,N,97,1.5,1889,10180.0,47.0,122000
1268,89.0,13214,HLS,Timber,Norm,Norm,1Story,9,5,2009,Ex,Unf,0.0,0.0,2002.0,2002.0,Y,0,2018,Ex,10,Attchd,Fin,3.0,Y,2,2.0,2018,13303.0,1.0,378500
1269,68.0,14100,Lvl,Crawfor,Norm,Norm,1.5Fin,8,9,1997,TA,Rec,192.0,0.0,536.0,728.0,Y,0,3447,Gd,11,BuiltIn,Unf,3.0,Y,73,3.5,3447,14168.0,26.0,381000
1270,78.0,11344,Lvl,NAmes,Feedr,Norm,1.5Fin,5,5,1958,TA,BLQ,460.0,0.0,414.0,874.0,Y,0,1524,TA,7,Attchd,Unf,1.0,Y,49,1.5,1524,11422.0,49.0,144000
1271,68.0,23595,Low,ClearCr,Norm,Norm,1Story,7,6,1979,Gd,GLQ,1258.0,0.0,74.0,1332.0,Y,0,1524,Gd,4,Attchd,Fin,2.0,Y,31,2.5,1524,23663.0,31.0,260000
1272,68.0,9156,Lvl,NWAmes,PosN,Norm,1Story,6,7,1968,TA,Unf,0.0,0.0,1489.0,1489.0,Y,0,1489,Gd,7,Attchd,RFn,2.0,Y,41,2.0,1489,9224.0,41.0,185750
1273,68.0,13526,Lvl,Sawyer,Norm,Norm,1Story,5,6,1965,TA,BLQ,560.0,375.0,0.0,935.0,Y,0,935,TA,5,Attchd,Unf,1.0,Y,41,2.0,935,13594.0,41.0,137000
1274,124.0,11512,Lvl,Edwards,Norm,Norm,SLvl,6,7,2006,TA,ALQ,719.0,0.0,300.0,1019.0,Y,0,1357,Ex,5,Basment,RFn,1.0,Y,49,2.0,1357,11636.0,49.0,177000
1275,53.0,5362,Lvl,Crawfor,Norm,Norm,1.5Fin,5,6,2003,TA,Unf,0.0,0.0,661.0,661.0,Y,0,1250,TA,8,Detchd,Unf,2.0,Y,97,2.0,1250,5415.0,22.0,139000
1276,95.0,11345,Lvl,NAmes,Feedr,Norm,2Story,5,5,1950,TA,Rec,220.0,0.0,708.0,928.0,Y,0,1920,TA,10,Detchd,Unf,2.0,Y,59,2.0,1920,11440.0,59.0,137000
1277,68.0,12936,Lvl,NWAmes,Norm,Norm,2Story,6,6,1972,TA,BLQ,593.0,0.0,130.0,723.0,Y,0,1395,TA,6,Attchd,Unf,2.0,Y,37,2.0,1395,13004.0,37.0,162000
1278,68.0,17871,Lvl,NWAmes,Norm,Norm,SLvl,6,5,1976,Gd,ALQ,528.0,0.0,1152.0,1680.0,Y,0,1724,TA,7,Attchd,RFn,2.0,Y,42,2.5,1724,17939.0,42.0,197900
1279,75.0,9473,Lvl,CollgCr,Norm,Norm,2Story,8,5,2002,Gd,GLQ,804.0,0.0,324.0,1128.0,Y,0,2031,Gd,7,Attchd,RFn,2.0,Y,6,3.5,2031,9548.0,6.0,237000
1280,60.0,7500,Lvl,IDOTRR,Norm,Norm,1.5Fin,4,4,1950,TA,Unf,0.0,0.0,698.0,698.0,Y,0,1128,TA,6,Detchd,RFn,2.0,Y,90,1.0,1128,7560.0,30.0,68400
1281,67.0,9808,Lvl,CollgCr,Norm,Norm,1Story,7,5,2002,Gd,GLQ,788.0,0.0,785.0,1573.0,Y,0,1573,Gd,6,Attchd,RFn,2.0,Y,7,3.0,1573,9875.0,7.0,227000
1282,50.0,8049,Lvl,Timber,Norm,Norm,1Story,7,5,1990,Gd,ALQ,1053.0,0.0,256.0,1309.0,Y,0,1339,TA,6,Attchd,Fin,2.0,Y,16,3.0,1339,8099.0,16.0,180000
1283,61.0,8800,Lvl,CollgCr,Norm,Norm,1Story,5,7,2008,Gd,LwQ,532.0,144.0,364.0,1040.0,Y,0,1040,Gd,5,Detchd,Unf,2.0,Y,32,2.0,1040,8861.0,32.0,150500
1284,94.0,9400,Low,Mitchel,Norm,Norm,2Story,6,5,1971,TA,Unf,0.0,0.0,912.0,912.0,Y,0,1824,TA,8,Attchd,Unf,0.0,Y,39,3.0,1824,9494.0,31.0,139000
1285,50.0,9638,Lvl,SWISU,Feedr,Norm,1.5Fin,6,7,1990,TA,Unf,0.0,0.0,804.0,804.0,Y,0,2447,Gd,10,Detchd,Unf,1.0,Y,91,2.0,2447,9688.0,41.0,169000
1286,50.0,6000,Lvl,BrkSide,Norm,Norm,1.5Fin,6,6,1950,TA,Unf,0.0,0.0,780.0,780.0,Y,0,1412,TA,6,Detchd,Unf,1.0,Y,70,1.0,1412,6050.0,70.0,132500
1287,68.0,9790,Lvl,NWAmes,Feedr,Norm,1Story,6,5,1963,TA,ALQ,569.0,81.0,678.0,1328.0,Y,0,1328,TA,6,Attchd,Unf,2.0,Y,47,2.5,1328,9858.0,47.0,143000
1288,68.0,36500,Low,ClearCr,Norm,Norm,1Story,5,5,1964,TA,Rec,812.0,0.0,812.0,1624.0,Y,0,1582,TA,7,Attchd,Unf,2.0,N,42,2.5,1582,36568.0,42.0,190000
1289,40.0,5664,Lvl,StoneBr,Norm,Norm,1Story,8,5,2000,Gd,GLQ,1158.0,0.0,343.0,1501.0,Y,0,1659,Ex,5,Attchd,Fin,2.0,Y,9,3.0,1659,5704.0,9.0,278000
1290,86.0,11065,Lvl,NridgHt,Norm,Norm,2Story,8,5,2006,Gd,Unf,0.0,0.0,1085.0,1085.0,Y,0,1970,Ex,8,BuiltIn,Fin,3.0,Y,0,2.5,1970,11151.0,0.0,281000
1291,68.0,14112,Lvl,NAmes,Norm,Norm,SLvl,5,7,1964,TA,GLQ,1014.0,0.0,138.0,1152.0,Y,0,1152,TA,6,Attchd,RFn,2.0,Y,46,2.0,1152,14180.0,46.0,180500
1292,21.0,1680,Lvl,BrDale,Norm,Norm,2Story,5,7,1972,TA,ALQ,231.0,0.0,399.0,630.0,Y,0,1302,TA,6,Detchd,Unf,1.0,Y,37,2.5,1302,1701.0,37.0,119500
1293,60.0,6600,Lvl,OldTown,Norm,Norm,2Story,5,4,1965,TA,Unf,0.0,0.0,994.0,994.0,N,0,2372,TA,11,Attchd,RFn,1.0,Y,117,2.0,2372,6660.0,24.0,107500
1294,78.0,10140,Lvl,NWAmes,Norm,Norm,2Story,7,5,1976,Gd,GLQ,194.0,0.0,638.0,832.0,Y,0,1664,TA,8,Attchd,RFn,2.0,Y,30,2.5,1664,10218.0,30.0,162900
1295,60.0,8172,Lvl,Edwards,Norm,Norm,1Story,5,7,1990,TA,Rec,167.0,0.0,697.0,864.0,Y,0,864,TA,5,Detchd,Unf,2.0,N,51,2.0,864,8232.0,49.0,115000
1296,70.0,8400,Lvl,NAmes,Feedr,Norm,1Story,5,5,1968,TA,BLQ,1016.0,0.0,36.0,1052.0,Y,0,1052,TA,5,Attchd,RFn,1.0,Y,38,2.5,1052,8470.0,38.0,138500
1297,80.0,8700,Lvl,NAmes,Norm,Norm,1Story,5,6,1963,TA,ALQ,776.0,0.0,344.0,1120.0,Y,0,1128,TA,6,Attchd,RFn,2.0,Y,45,3.0,1128,8780.0,45.0,155000
1298,35.0,3675,Lvl,Edwards,Norm,Norm,SFoyer,6,5,2006,Gd,GLQ,547.0,0.0,0.0,547.0,Y,0,1072,TA,5,Basment,Fin,2.0,Y,1,3.0,1072,3710.0,1.0,140000
1299,313.0,63887,Bnk,Edwards,Feedr,Norm,2Story,10,5,2008,Ex,GLQ,5644.0,0.0,466.0,6110.0,Y,0,5642,Ex,12,Attchd,Fin,2.0,Y,0,4.5,5642,64200.0,0.0,160000
1300,75.0,7500,Lvl,NAmes,Norm,Norm,1Story,5,7,1994,TA,LwQ,340.0,906.0,0.0,1246.0,Y,0,1246,Gd,6,Attchd,RFn,1.0,Y,51,2.5,1246,7575.0,51.0,154000
1301,68.0,10762,Lvl,Gilbert,Norm,Norm,2Story,7,5,1999,Gd,GLQ,694.0,0.0,284.0,978.0,Y,0,1983,Gd,9,Attchd,Fin,2.0,Y,10,2.5,1983,10830.0,10.0,225000
1302,68.0,7500,Bnk,Crawfor,Norm,Norm,2Story,6,7,1950,TA,BLQ,547.0,0.0,224.0,771.0,Y,0,1494,Gd,7,Attchd,Unf,1.0,P,67,1.0,1494,7568.0,67.0,177500
1303,92.0,10120,Lvl,NoRidge,Norm,Norm,2Story,8,5,1994,Gd,GLQ,740.0,0.0,425.0,1165.0,Y,0,2526,Gd,8,Attchd,RFn,3.0,Y,12,3.5,2526,10212.0,12.0,290000
1304,73.0,8688,Lvl,Somerst,Norm,Norm,1Story,7,5,2005,Gd,Unf,0.0,0.0,1616.0,1616.0,Y,0,1616,Gd,7,Attchd,RFn,3.0,Y,1,2.0,1616,8761.0,1.0,232000
1305,32.0,3363,Lvl,Edwards,Norm,Norm,2Story,7,5,2004,Gd,Unf,0.0,0.0,976.0,976.0,Y,0,1708,Gd,7,Detchd,Unf,2.0,Y,2,2.0,1708,3395.0,2.0,130000
1306,108.0,13173,Lvl,NridgHt,Norm,Norm,1Story,9,5,2007,Ex,GLQ,1572.0,0.0,80.0,1652.0,Y,0,1652,Ex,6,Attchd,Fin,2.0,Y,3,3.0,1652,13281.0,3.0,325000
1307,48.0,6955,Lvl,NridgHt,Norm,Norm,1Story,7,5,2006,Gd,Unf,0.0,0.0,1368.0,1368.0,Y,0,1368,Gd,6,Attchd,RFn,2.0,Y,1,2.0,1368,7003.0,1.0,202500
1308,60.0,8072,Lvl,CollgCr,Norm,Norm,1Story,5,5,1995,Gd,ALQ,746.0,0.0,244.0,990.0,Y,0,990,TA,5,Detchd,Unf,2.0,Y,15,2.0,990,8132.0,9.0,138000
1309,100.0,12000,Lvl,OldTown,Norm,Norm,1Story,5,7,2005,TA,GLQ,144.0,608.0,172.0,924.0,Y,0,1122,Gd,6,Attchd,Unf,2.0,Y,60,2.0,1122,12100.0,60.0,147000
1310,68.0,7153,Lvl,SawyerW,Norm,Norm,1Story,6,5,1991,Gd,GLQ,1200.0,0.0,78.0,1278.0,Y,0,1294,Gd,6,Attchd,RFn,2.0,Y,17,3.0,1294,7221.0,17.0,179200
1311,100.0,17500,Lvl,Crawfor,PosA,Norm,1Story,7,8,2002,Gd,GLQ,1406.0,0.0,496.0,1902.0,Y,0,1902,Ex,7,Attchd,Fin,2.0,Y,51,3.0,1902,17600.0,51.0,335000
1312,68.0,8814,Lvl,CollgCr,Norm,Norm,1Story,7,5,2007,Gd,GLQ,925.0,0.0,349.0,1274.0,Y,0,1274,Gd,6,Attchd,RFn,2.0,Y,2,3.0,1274,8882.0,2.0,203000
1313,68.0,9572,Lvl,NoRidge,Norm,Norm,2Story,8,5,1990,Ex,GLQ,482.0,0.0,971.0,1453.0,Y,0,2810,Gd,9,Attchd,RFn,2.0,Y,17,2.5,2810,9640.0,17.0,302000
1314,108.0,14774,Lvl,NoRidge,Norm,Norm,2Story,9,5,1999,Gd,Unf,0.0,0.0,1393.0,1393.0,Y,0,2599,Gd,10,BuiltIn,Fin,3.0,Y,11,2.5,2599,14882.0,11.0,333168
1315,60.0,8190,Lvl,Edwards,Norm,Norm,1Story,4,6,1954,TA,Rec,732.0,0.0,216.0,948.0,Y,0,948,TA,5,Detchd,Unf,1.0,Y,53,2.0,948,8250.0,51.0,119000
1316,85.0,11075,Lvl,NAmes,Norm,Norm,2Story,6,5,1969,Fa,ALQ,500.0,276.0,176.0,952.0,Y,0,2112,TA,9,Attchd,Unf,2.0,Y,39,2.5,2112,11160.0,39.0,206900
1317,61.0,10226,Lvl,CollgCr,Norm,Norm,1Story,8,5,2008,Ex,Unf,0.0,0.0,1622.0,1622.0,Y,0,1630,Ex,8,Attchd,RFn,3.0,Y,1,3.0,1630,10287.0,1.0,295493
1318,47.0,4230,Lvl,Somerst,Norm,Norm,1Story,7,5,2007,Ex,Unf,0.0,0.0,1352.0,1352.0,Y,0,1352,Gd,5,Attchd,RFn,2.0,Y,1,2.0,1352,4277.0,1.0,208900
1319,68.0,14781,Lvl,CollgCr,Norm,Norm,1Story,8,5,2002,Gd,Unf,0.0,0.0,1753.0,1753.0,Y,0,1787,Gd,7,Attchd,RFn,3.0,Y,5,2.0,1787,14849.0,5.0,275000
1320,75.0,10215,Bnk,Edwards,Norm,Norm,1Story,4,5,1954,TA,ALQ,492.0,0.0,372.0,864.0,Y,0,948,TA,5,Attchd,Unf,1.0,Y,53,1.0,948,10290.0,53.0,111000
1321,70.0,8400,Lvl,NAmes,Norm,Norm,1Story,6,3,1957,TA,ALQ,189.0,661.0,628.0,1478.0,Y,0,1478,TA,6,Attchd,RFn,2.0,Y,52,2.5,1478,8470.0,52.0,156500
1322,68.0,6627,Lvl,BrkSide,Feedr,Norm,1Story,3,6,1950,TA,Unf,0.0,0.0,0.0,0.0,N,0,720,TA,4,Detchd,Unf,1.0,Y,59,1.0,720,6695.0,53.0,72500
1323,107.0,10186,Lvl,NoRidge,Norm,Norm,2Story,7,5,1992,Gd,GLQ,674.0,0.0,76.0,750.0,Y,0,1923,Gd,8,Attchd,RFn,2.0,Y,18,3.5,1923,10293.0,18.0,190000
1324,50.0,5330,HLS,BrkSide,Norm,Norm,1Story,4,7,1950,TA,LwQ,280.0,0.0,140.0,420.0,Y,0,708,Fa,5,Attchd,Unf,0.0,Y,69,1.0,708,5380.0,30.0,82500
1325,75.0,9986,Lvl,Somerst,Norm,Norm,1Story,8,5,2007,Ex,Unf,0.0,0.0,1795.0,1795.0,Y,0,1795,Gd,7,Attchd,RFn,3.0,Y,1,2.0,1795,10061.0,0.0,147000
1326,40.0,3636,Lvl,IDOTRR,Norm,Norm,1Story,4,4,1950,TA,Unf,0.0,0.0,796.0,796.0,N,0,796,TA,5,Attchd,Unf,0.0,N,86,1.0,796,3676.0,29.0,55000
1327,70.0,4270,Bnk,Edwards,Norm,Norm,1Story,3,6,2006,TA,Rec,544.0,0.0,0.0,544.0,Y,0,774,Gd,6,Attchd,Unf,0.0,Y,76,1.0,774,4340.0,28.0,79000
1328,60.0,6600,Lvl,Mitchel,Norm,Norm,1Story,5,9,2008,TA,ALQ,641.0,0.0,175.0,816.0,Y,0,816,Gd,5,Attchd,Unf,1.0,Y,26,1.5,816,6660.0,26.0,130500
1329,60.0,10440,Lvl,OldTown,Norm,Norm,1.5Fin,6,7,1950,Gd,LwQ,493.0,0.0,1017.0,1510.0,Y,0,2792,TA,8,Detchd,Unf,2.0,Y,88,2.0,2792,10500.0,88.0,256000
1330,63.0,9084,Lvl,Gilbert,Norm,Norm,2Story,7,5,1998,Gd,Unf,0.0,0.0,935.0,935.0,Y,0,1632,TA,8,Attchd,Fin,2.0,Y,8,2.5,1632,9147.0,8.0,176500
1331,85.0,10000,Lvl,Somerst,Norm,Norm,1Story,8,5,2006,Gd,Unf,0.0,0.0,1588.0,1588.0,Y,0,1588,Gd,7,Attchd,RFn,3.0,Y,1,2.0,1588,10085.0,1.0,227000
1332,55.0,10780,Lvl,CollgCr,Norm,Norm,SLvl,5,5,1976,TA,ALQ,483.0,0.0,428.0,911.0,Y,0,954,TA,6,Detchd,Unf,2.0,Y,30,1.0,954,10835.0,30.0,132500
1333,67.0,8877,Lvl,Edwards,Norm,Norm,1Story,4,6,1958,TA,ALQ,690.0,0.0,126.0,816.0,Y,0,816,TA,3,Detchd,Unf,1.0,Y,71,2.0,816,8944.0,51.0,100000
1334,60.0,7200,Lvl,IDOTRR,Norm,Norm,1.5Fin,5,6,1995,TA,Unf,0.0,0.0,803.0,803.0,Y,0,1360,Gd,6,Detchd,Unf,1.0,Y,68,1.5,1360,7260.0,55.0,125500
1335,24.0,2368,Lvl,BrDale,Norm,Norm,2Story,5,6,1970,TA,LwQ,765.0,0.0,0.0,765.0,Y,0,1365,TA,7,Attchd,Unf,2.0,Y,39,1.5,1365,2392.0,39.0,125000
1336,80.0,9650,Lvl,NWAmes,Norm,Norm,1Story,6,5,1977,Gd,ALQ,686.0,0.0,664.0,1350.0,Y,0,1334,TA,6,Attchd,RFn,2.0,Y,32,2.5,1334,9730.0,32.0,167900
